Property ID,Locality name,Postal code,price,Type of property,Subtype of property,Number of rooms,Surface of the plot,Living area,kitchen,furnished,Open fire,Terrace,Garden,Number of facades,Swimming pool,State of builing
20228636,Antwerpen,2000,€420000,apartment,,2,,380 m²,1,,,,,2,,To renovate
20217495,Knokke-heist,8300,€875000,apartment,,2,,66 m²,1,1,,,,2,0,Just renovated
20215555,Uccle,1180,€1050000,ground-floor,,4,,150 m²,1,0,,,300 m²,2,0,As new
20217496,Knokke-heist,8300,€1165000,apartment,,3,,102 m²,1,0,,,,2,0,Just renovated
20226822,Meise,1860,€1250000,villa,,3,1250 m²,235 m²,1,,,40 m²,1 m²,4,0,As new
20228641,Genk,3600,,house,,,,,1,,,,,,,
20228637,Antwerpen,2000,€875000,mixed-use-building,,,450 m²,820 m²,1,,,,,2,,To renovate
20228636,Antwerpen,2000,€420000,apartment,,2,,380 m²,1,,,,,2,,To renovate
20228630,Wanze,4520,€289000,house,,2,577 m²,136 m²,1,,,15 m²,300 m²,3,,
20228633,Assesse,5330,€249000,bungalow,,3,1041 m²,92 m²,1,0,,60 m²,859 m²,4,,Good
20228632,Heron,4217,€549000,house,,4,12666 m²,346 m²,1,,1,70 m²,12300 m²,4,1,Good
20228627,Poperinge,8970,€365000,house,,3,428 m²,129 m²,1,,,,,3,,Good
20228625,Ernage,5030,€358774,house,,3,801 m²,150 m²,1,,,20 m²,400 m²,4,0,As new
20228622,Watermael-boitsfort,1170,€825000,house,,5,191 m²,220 m²,1,0,,,45 m²,2,,
20228610,Sint-laureins,9980,€499000,house,,4,240 m²,259 m²,1,,,,,,,As new
20228609,Waterloo,1410,€570000,penthouse,,2,,143 m²,1,,,10 m²,,3,,As new
20228601,Molenbeek-saint-jean,1080,€219000,apartment,,2,,85 m²,1,,,5 m²,,,,
20228602,Molenbeek-saint-jean,1080,€159000,apartment,,2,,57 m²,1,,,,,,,
20228600,Molenbeek-saint-jean,1080,€149000,apartment,,2,,57 m²,1,,,,,,,
20228599,Berchem-sainte-agathe,1082,€260000,apartment,,3,,100 m²,1,,,3 m²,,3,,Just renovated
20228597,Mol,2400,€535000,house,,3,556 m²,229 m²,1,,,26 m²,240 m²,4,,
20227566,Vlezenbeek,1602,€199000,house,,3,508 m²,130 m²,1,,,,,2,,To renovate
20228596,Halle,1500,€795000,apartment-block,,4,293 m²,150 m²,1,,,6 m²,,3,,Just renovated
20228593,Asse,1730,€520000,house,,3,548 m²,154 m²,1,,,,,3,,Good
20228590,Blankenberge,8370,€145000,flat-studio,,,,,1,1,,,,2,,Good
20014971,Montigny-le-tilleul,6110,€129000,house,,3,350 m²,148 m²,1,,,,,,,
20228583,Arquennes,7181,€275000,house,,3,498 m²,191 m²,1,,,,,3,,To be done up
20228578,Mettet,5640,,house,,,,,1,,,,,,,
20228580,Mettet,5640,,house,,,,,1,,,,,,,
20228577,Mettet,5640,,house,,,,,1,,,,,,,
20228581,Mettet,5640,,house,,,,,1,,,,,,,
20228579,Mettet,5640,,house,,,,,1,,,,,,,
20228575,Mettet,5640,,house,,,,,1,,,,,,,
20228573,Antwerpen%20borgerhout,2140,€225000,apartment,,2,,105 m²,1,0,,20 m²,,2,,As new
20167413,Deurne,2100,€205000,apartment,,2,,98 m²,1,,,3 m²,,3,,Good
20166328,Vilvoorde,1800,€235000,apartment,,2,,85 m²,1,0,,8 m²,,,,To be done up
20163980,Saint-josse-ten-noode,1210,€139000,flat-studio,,,,30 m²,1,1,,5 m²,,2,0,Good
20234177,Loncin,4430,€140000,apartment,,1,,68 m²,1,,,,,3,,To be done up
20189489,Zelzate,9060,€179900,apartment,,2,,100 m²,1,,,,,2,,Good
20234400,Gent,9040,€220000,apartment,,2,,78 m²,1,,,,,,,Good
20184952,Sint-niklaas,9100,€245000,service-flat,,1,,80 m²,1,0,,,,,,Good
20186954,Aalst-9300,9300,€269000,apartment,,2,,91 m²,1,,,5 m²,,,,Good
20186953,Erembodegem,9320,€269000,apartment,,2,,91 m²,1,,,5 m²,,,,Good
20189480,Deurne,2100,€339000,duplex,,2,,93 m²,1,,,17 m²,,2,,Just renovated
20189479,Deurne,2100,€339000,apartment,,2,,93 m²,1,,,17 m²,,2,,Just renovated
20174586,Arlon,6700,€349000,house,,3,719 m²,136 m²,1,0,,,719 m²,4,0,Good
20185487,Antwerpen-2060,2060,€425000,penthouse,,2,,98 m²,1,,,,,,,Good
20235896,Nieuwpoort,8620,€449000,apartment,,4,,162 m²,1,0,,13 m²,,,,Good
20235234,Antwerpen,2000,€455000,apartment,,1,,102 m²,1,0,,,,2,0,Good
20225551,Yvoir,5530,€105000,country-cottage,,2,200 m²,45 m²,1,1,,18 m²,200 m²,,,Good
20226126,Borsbeek,2150,€389000,house,,4,179 m²,191 m²,1,,,19 m²,90 m²,2,,Good
20225896,Leuven,3001,€410000,house,,4,298 m²,238 m²,1,0,,12 m²,40 m²,3,,To renovate
20226410,Overijse,3090,€550000,villa,,2,1197 m²,171 m²,1,,,,,,,
20225760,Knokke-heist,8300,€749000,villa,,3,247 m²,141 m²,1,,,,,3,0,As new
20205544,Izegem,8870,€149000,house,,4,149 m²,165 m²,1,,,,,,,To renovate
20205140,Oosterzele,9860,€210000,house,,3,101 m²,128 m²,1,0,,,,2,0,Good
20207217,Putte,2580,€269000,house,,3,460 m²,173 m²,1,,,,,,,To be done up
20207222,Heist-op-den-berg,2220,€325000,house,,3,1394 m²,203 m²,1,,,,,,,To renovate
20228590,Blankenberge,8370,€145000,flat-studio,,,,,1,1,,,,2,,Good
20014971,Montigny-le-tilleul,6110,€129000,house,,3,350 m²,148 m²,1,,,,,,,
20228583,Arquennes,7181,€275000,house,,3,498 m²,191 m²,1,,,,,3,,To be done up
20228578,Mettet,5640,,house,,,,,1,,,,,,,
20228580,Mettet,5640,,house,,,,,1,,,,,,,
20228577,Mettet,5640,,house,,,,,1,,,,,,,
20228581,Mettet,5640,,house,,,,,1,,,,,,,
20228579,Mettet,5640,,house,,,,,1,,,,,,,
20228575,Mettet,5640,,house,,,,,1,,,,,,,
20228573,Antwerpen%20borgerhout,2140,€225000,apartment,,2,,105 m²,1,0,,20 m²,,2,,As new
10486769,Marbais,1495,€285000,house,,4,115 m²,130 m²,1,,,,,3,,
20114393,Rocourt,4000,€249000,apartment,,2,,99 m²,1,,,8 m²,,2,,
20043646,Herstal,4040,€199000,house,,2,170 m²,99 m²,1,0,,8 m²,,2,0,Good
20228570,Barben%c3%87on,6500,€289000,country-cottage,,3,1609 m²,198 m²,1,,,,,4,,To renovate
20174099,Hemiksem,2620,€264000,house,,4,125 m²,118 m²,1,,,27 m²,,2,,To renovate
20182270,Edegem,2650,€284000,ground-floor,,2,,97 m²,1,,,,,3,,Good
20221421,Edegem,2650,€279000,house,,2,237 m²,100 m²,1,,,,88 m²,2,,To renovate
20220852,Wilrijk,2610,€409000,house,,5,213 m²,185 m²,1,,,,85 m²,2,,Good
20183929,Antwerpen,2100,€249000,apartment,,2,,76 m²,1,,,6 m²,,2,,
20070843,Hemiksem,2620,€174000,house,,2,125 m²,100 m²,1,,,,27 m²,2,,
20208314,Edegem,2650,€289000,apartment,,2,,75 m²,1,0,,5 m²,,2,,Just renovated
20197279,Boechout,2530,€479000,villa,,2,825 m²,188 m²,1,,,,,4,,To renovate
20135288,Lier,2500,€219000,apartment,,2,,74 m²,1,,,6 m²,,2,,
20211278,Antwerpen,2610,€149000,apartment,,1,,46 m²,1,,,,97 m²,2,,Good
20017116,Edegem,2650,€209000,apartment,,1,,84 m²,1,,,,,2,,Good
20152997,Antwerpen,2610,€363000,apartment,,2,,147 m²,1,,,21 m²,,2,,
11350945,Antwerpen,2170,€239000,apartment,,2,,87 m²,1,,,3 m²,,,,Just renovated
20200054,Antwerpen,2610,€445000,house,,3,129 m²,187 m²,1,,,10 m²,45 m²,2,,Just renovated
20112856,Hemiksem,2620,€225000,apartment,,2,,89 m²,1,,,7 m²,,2,,
20207222,Heist-op-den-berg,2220,€325000,house,,3,1394 m²,203 m²,1,,,,,,,To renovate
20207216,Putte,2580,€390000,house,,4,1838 m²,150 m²,1,,,,,,,To be done up
20206029,Sint-truiden,3800,€1300000,villa,,4,3108 m²,365 m²,1,0,,,,4,0,As new
20208148,Gent,9000,€325000,apartment,,1,,83 m²,1,0,,,,,,To renovate
20163788,Forest,1190,€550000,house,,3,60 m²,158 m²,1,0,,12 m²,60 m²,2,0,Good
20215050,Maarkedal,9680,€835000,house,,6,204 m²,320 m²,1,,,,111 m²,2,,As new
20219612,Charleroi,6001,€211500,town-house,,4,,144 m²,1,,,,,2,,To be done up
20215674,Seraing,4100,€245000,house,,3,280 m²,140 m²,1,0,,33 m²,167 m²,2,0,Good
20218628,Marchienne-au-pont,6030,€280000,mixed-use-building,,8,,352 m²,1,,,,,3,,To renovate
20218339,Gent,9000,€389000,house,,3,81 m²,117 m²,1,0,,,35 m²,2,0,As new
20220851,Mont,5530,€415000,house,,3,675 m²,148 m²,1,,,,,3,,
20217324,Jodoigne-dongelberg,1370,€475000,villa,,3,1623 m²,142 m²,1,0,,39 m²,1504 m²,4,1,Good
20218223,Gentbrugge,9050,€520000,mixed-use-building,,2,459 m²,230 m²,1,,,,,,,
20179990,Heist-aan-zee,8301,€598000,apartment,,2,,96 m²,1,0,,,,,,Just renovated
20217870,Heverlee,3001,€745000,villa,,5,1179 m²,185 m²,1,,,40 m²,,,,
20179874,Knokke-zoute,8300,€1140000,apartment,,3,,115 m²,1,0,,15 m²,,2,,Good
20188582,Grace-hollogne,4460,€65000,house,,3,275 m²,91 m²,1,0,,,40 m²,3,,To renovate
20133657,Ronse,9600,€149000,house,,2,240 m²,130 m²,1,0,,,40 m²,2,0,To renovate
20198636,Kortrijk,8500,€168500,house,,4,890 m²,135 m²,1,0,,,,,,To renovate
20201113,Wetteren,9230,€169000,house,,2,190 m²,56 m²,1,,,22 m²,108 m²,2,,Good
20168520,Seraing,4100,€195000,apartment,,2,,78 m²,1,0,,5 m²,,3,0,Good
20188326,Schaerbeek,1030,€199000,duplex,,2,,101 m²,1,0,,,,2,0,To renovate
20180211,Beyne-heusay,4610,€209900,house,,3,203 m²,116 m²,1,0,,,,2,0,Good
20181508,Ronse,9600,€229000,mixed-use-building,,4,612 m²,408 m²,1,0,,25 m²,250 m²,2,,Good
20165312,Ronse,9600,€269500,mixed-use-building,,5,160 m²,339 m²,1,0,,,,2,0,To be done up
20187998,Liege,4030,€295000,house,,3,96 m²,100 m²,1,0,,40 m²,96 m²,2,0,As new
20156631,Laken,1020,€297000,apartment,,2,,87 m²,1,0,,7 m²,,,0,Good
20188594,Rouvroy-torgny,6767,€299000,house,,5,392 m²,249 m²,1,0,,,,3,0,To renovate
20127469,Oudenaarde,9700,€299500,mixed-use-building,,4,833 m²,350 m²,1,0,,,550 m²,3,0,To renovate
20136116,Aalst,9300,€349000,house,,3,185 m²,136 m²,1,0,,40 m²,,3,,Good
20152997,Antwerpen,2610,€363000,apartment,,2,,147 m²,1,,,21 m²,,2,,
11350945,Antwerpen,2170,€239000,apartment,,2,,87 m²,1,,,3 m²,,,,Just renovated
20200054,Antwerpen,2610,€445000,house,,3,129 m²,187 m²,1,,,10 m²,45 m²,2,,Just renovated
20112856,Hemiksem,2620,€225000,apartment,,2,,89 m²,1,,,7 m²,,2,,
11435809,Antwerpen,2170,€249000,apartment,,2,,87 m²,1,,,3 m²,,,,Just renovated
20105934,Edegem,2650,€349000,house,,3,156 m²,162 m²,1,,,30 m²,106 m²,2,,To renovate
11213714,Antwerpen,2610,€385000,house,,5,85 m²,160 m²,1,,,,20 m²,2,,Just renovated
20132481,Lier,2500,€229000,apartment,,2,,74 m²,1,,,6 m²,,2,,
20215007,Antwerpen,2610,€209000,apartment,,2,,79 m²,1,,,,,2,,Good
20219576,Hemiksem,2620,€219000,house,,2,57 m²,105 m²,1,,,9 m²,,2,,To be done up
20187399,Antwerpen,2100,€239000,apartment,,2,,76 m²,1,,,6 m²,,2,,
20132484,Mortsel,2640,€484000,apartment-block,,4,207 m²,170 m²,1,,,15 m²,,3,,Good
20183928,Antwerpen,2100,€229000,apartment,,1,,65 m²,1,,,,77 m²,2,,
20185005,Edegem,2650,€235000,apartment,,2,,79 m²,1,,,4 m²,,2,,To be done up
20150946,Hemiksem,2620,€299000,house,,5,305 m²,311 m²,1,,,20 m²,,3,,To renovate
20122401,Kontich,2550,€419000,house,,2,294 m²,161 m²,1,,,,,3,,Just renovated
20211279,Antwerpen,2610,€219000,apartment,,2,,79 m²,1,,,,,2,,Good
20203632,Hemiksem,2620,€446110,apartment,,2,,114 m²,1,,,,147 m²,3,,
20196053,Edegem,2650,€199000,apartment,,2,,96 m²,1,,,3 m²,,2,,To be done up
20220853,Kontich,2550,€539000,house,,4,3355 m²,177 m²,1,,1,,3215 m²,3,1,Good
20071528,Hemiksem,2620,€139000,house,,2,75 m²,66 m²,1,,,,,3,,To renovate
11473721,Duffel,2570,€549000,villa,,5,1928 m²,293 m²,1,,,11 m²,1900 m²,4,,
20116105,Edegem,2650,€225000,apartment,,2,,97 m²,1,,,2 m²,,2,,
10835435,Antwerpen,2140,€1590000,apartment-block,,16,321 m²,685 m²,1,,,40 m²,60 m²,3,,
11345196,Deurne,2100,,apartment,,,,,1,,,,,,,
20056398,Kapellen,2950,€499000,ground-floor,,3,,237 m²,1,,,22 m²,512 m²,3,,Just renovated
20212734,Niel,2845,€284000,house,,3,214 m²,107 m²,1,,,12 m²,,4,,
20179930,Borgerhout,2140,€329000,house,,4,65 m²,132 m²,1,,,9 m²,,2,,
11427265,Antwerpen,2000,€249000,apartment,,1,,132 m²,1,,,20 m²,,2,,
20148006,Bruxelles,1000,€399000,apartment,,1,,68 m²,1,0,,,,2,0,Good
20192546,Brasschaat,2930,€399900,house,,2,544 m²,156 m²,1,0,,14 m²,370 m²,4,0,To renovate
20135841,Juprelle-fexhe-slins,4458,€410000,villa,,5,1343 m²,250 m²,1,0,,30 m²,1000 m²,4,1,Good
20177575,Woluwe-saint-lambert,1200,€445000,apartment,,2,,92 m²,1,1,,22 m²,,2,,Good
20186309,Ixelles,1050,€460000,apartment,,2,,87 m²,1,1,,,,2,,As new
20199418,Heusden,9070,€465000,house,,2,844 m²,170 m²,1,,,,,4,,To renovate
20138065,Waterloo,1410,€475000,house,,5,536 m²,217 m²,1,,,30 m²,407 m²,3,0,To renovate
20186328,Etterbeek,1040,€560000,apartment,,2,,108 m²,1,1,,8 m²,,2,0,As new
20162562,Bruxelles,1050,€560000,apartment,,3,,180 m²,1,0,,9 m²,,2,0,Good
20195663,Ottignies-louvain-la-neuve-ceroux-mousty,1341,€595000,house,,3,880 m²,187 m²,1,0,,50 m²,700 m²,4,0,As new
20167064,Uccle,1180,€675000,house,,4,202 m²,235 m²,1,0,,30 m²,70 m²,2,0,To be done up
20136919,Overijse,3090,€775000,villa,,4,846 m²,200 m²,1,0,,27 m²,550 m²,4,0,Good
20191892,Bruxelles,1000,€795000,penthouse,,2,,202 m²,1,1,,101 m²,,2,0,As new
20200118,Moerbeke,9180,€795000,country-cottage,,5,8470 m²,268 m²,1,,,80 m²,,4,,Good
20192538,Ixelles,1050,€850000,apartment,,3,,221 m²,1,0,,,,2,0,Good
20198485,Lokeren,9160,€895000,house,,4,3507 m²,316 m²,1,,,,,,1,Good
20214541,Westende,8434,€109000,flat-studio,,,,24 m²,1,1,,3 m²,,,,Good
20214540,Oostende,8400,€149000,apartment,,2,,71 m²,1,0,,,,,,Good
20188308,Chenee,4032,€245000,house,,3,421 m²,100 m²,1,,,5 m²,250 m²,2,,Good
20187912,Ekeren,2180,€338000,house,,4,102 m²,120 m²,1,,,10 m²,42 m²,2,,Just renovated
20215876,Herentals,2200,€340000,ground-floor,,2,,98 m²,1,,,,35 m²,2,,
20217599,Gent,9000,€345000,apartment,,3,,82 m²,1,,,12 m²,,4,,
20227247,Nazareth,9810,€347551,town-house,,3,138 m²,169 m²,1,0,,,,2,,As new
20227239,Nazareth,9810,€347551,town-house,,3,138 m²,169 m²,1,0,,,,2,,As new
20227235,Nazareth,9810,€347551,town-house,,3,138 m²,169 m²,1,0,,,,2,,As new
20213797,Gent,9000,€349000,apartment,,3,,99 m²,1,0,,,,2,0,Good
20227244,Nazareth,9810,€379551,town-house,,3,216 m²,173 m²,1,0,,,,2,,As new
20227241,Nazareth,9810,€379551,town-house,,3,240 m²,173 m²,1,0,,,,2,,As new
20227246,Nazareth,9810,€379551,town-house,,3,216 m²,173 m²,1,0,,,,2,,As new
20187981,Foret,4870,€395000,house,,3,470 m²,161 m²,1,,,30 m²,,3,0,As new
11345196,Deurne,2100,,apartment,,,,,1,,,,,,,
20056398,Kapellen,2950,€499000,ground-floor,,3,,237 m²,1,,,22 m²,512 m²,3,,Just renovated
20212734,Niel,2845,€284000,house,,3,214 m²,107 m²,1,,,12 m²,,4,,
20179930,Borgerhout,2140,€329000,house,,4,65 m²,132 m²,1,,,9 m²,,2,,
11427265,Antwerpen,2000,€249000,apartment,,1,,132 m²,1,,,20 m²,,2,,
20081697,Antwerpen,2100,€1599000,apartment-block,,11,315 m²,743 m²,1,,,6 m²,115 m²,2,,
11345194,Deurne,2100,,apartment,,,,,1,,,,,,,
11181884,Antwerpen,2100,€159000,apartment,,1,,63 m²,1,,,6 m²,,2,,To be done up
11288152,Kontich,2550,€325000,apartment,,2,,91 m²,1,,,32 m²,,3,,
20014997,Hemiksem,2620,€232000,house,,2,97 m²,145 m²,1,,,24 m²,,2,,To renovate
11429751,Antwerpen,2000,€249000,apartment-block,,1,185 m²,132 m²,1,,,20 m²,,2,,
20081698,Antwerpen,2018,€459000,house,,3,59 m²,155 m²,1,,,4 m²,,2,,
11345197,Deurne,2100,,apartment,,,,,1,,,,,,,
11196362,Antwerpen,2100,€269000,penthouse,,2,,148 m²,1,,,51 m²,,2,,To be done up
11429752,Antwerpen,2060,€249000,apartment,,1,,132 m²,1,,,20 m²,,2,,
20195786,Edegem,2650,€389000,ground-floor,,3,,208 m²,1,,,,,,,
11297306,Deurne,2100,,apartment,,,,,1,,,,,,,
11491337,Antwerpen,2018,€575000,apartment,,4,,209 m²,1,,,3 m²,969 m²,2,,
11187439,Berchem,2600,€159000,apartment,,1,,61 m²,1,,,5 m²,,2,,
11054920,Antwerpen,2600,€159000,apartment,,1,,61 m²,1,,,,,2,,To be done up
11166462,Antwerpen,2100,€259000,ground-floor,,2,,125 m²,1,,,,115 m²,2,,To be done up
11054921,Berchem,2600,€159000,apartment,,1,,62 m²,1,,,5 m²,,2,,
11340992,Antwerpen,2170,€229000,ground-floor,,1,,71 m²,1,,,75 m²,75 m²,,,Just renovated
11345193,Deurne,2100,,apartment,,,,,1,,,,,,,
20220602,Linkebeek,1630,€795000,villa,,3,908 m²,225 m²,1,,,30 m²,,,,As new
20228566,Sombreffe,5140,€200000,house,,2,768 m²,127 m²,1,,,,500 m²,,,
20228565,Opwijk,1745,€665000,house,,4,2150 m²,227 m²,1,,,,,4,,
20228564,Etterbeek,1040,€195000,apartment,,1,,78 m²,1,,,,,2,,Good
20218838,Deurne,2100,€189000,apartment,,2,,95 m²,1,,,,,2,,To be done up
20228560,Ham,3945,€235000,house,,3,246 m²,102 m²,1,,,,,3,,To renovate
20217597,Gent,9000,€398000,penthouse,,3,,96 m²,1,,,16 m²,,4,,
20188240,Antwerpen,2060,€429000,exceptional-property,,5,180 m²,308 m²,1,,,9 m²,48 m²,2,,To renovate
20188239,Antwerpen,2060,€429000,mixed-use-building,,5,180 m²,308 m²,1,,,9 m²,48 m²,2,,To renovate
20188238,Antwerpen,2060,€429000,mixed-use-building,,5,180 m²,308 m²,1,,,9 m²,48 m²,2,,To renovate
20188653,Antwerpen,2060,€429000,house,,5,180 m²,308 m²,1,,,9 m²,48 m²,2,,To renovate
20189627,Wichelen,9260,€469000,house,,3,1550 m²,182 m²,1,,,,,4,,To be done up
20187427,Berlare,9290,€529000,house,,3,2091 m²,225 m²,1,,,60 m²,450 m²,,,Good
20212729,Antwerpen,2000,€950000,apartment,,3,,183 m²,1,,,86 m²,,2,,As new
20228667,Quaregnon,7390,€120000,house,,1,60 m²,60 m²,1,0,,23 m²,,2,,As new
20230100,Haaltert,9450,€140000,house,,4,350 m²,164 m²,1,0,,,,4,0,To renovate
20230552,La-louviere,7100,€149000,house,,4,457 m²,120 m²,1,,,20 m²,320 m²,3,,To be done up
20228075,Jumet,6040,€225000,house,,3,140 m²,127 m²,1,,,45 m²,,2,0,Good
20229655,Torhout,8820,€245000,house,,4,1335 m²,193 m²,1,,,,,3,,To be done up
20230960,Brugge,8000,€259000,house,,1,65 m²,75 m²,1,,,,27 m²,2,,As new
20229475,Kluisbergen,9690,€265000,house,,3,238 m²,144 m²,1,,,,,4,,Good
20228997,Fleurus,6224,€340000,house,,4,640 m²,140 m²,1,0,1,30 m²,300 m²,4,,As new
20232125,Zingem,9750,€395000,house,,3,592 m²,204 m²,1,,,,,4,,As new
20229467,Aalter,9880,€475000,house,,4,540 m²,281 m²,1,,,,,4,,To be done up
20230603,Eke,9810,€495000,house,,4,292 m²,150 m²,1,,,20 m²,,3,,As new
20231215,Deurle,9831,€535000,country-cottage,,2,472 m²,117 m²,1,,1,,,4,,
20228788,Kraainem,1950,€685000,villa,,4,3190 m²,230 m²,1,,,50 m²,2900 m²,4,,To be done up
20229448,Sint-idesbald,8670,€765000,villa,,8,1016 m²,285 m²,1,0,,,,4,,Good
20232638,Antwerpen,2600,€798000,house,,5,67 m²,182 m²,1,,,11 m²,14 m²,2,0,As new
20228314,Rotselaar,3110,€860000,mixed-use-building,,3,1245 m²,196 m²,1,,,,,4,,To be done up
20229452,Gent,9000,€1550000,mansion,,4,346 m²,550 m²,1,0,,,101 m²,,0,
20228506,Waterloo,1410,€1950000,villa,,4,6316 m²,335 m²,1,0,,85 m²,5500 m²,4,1,As new
20209562,Wichelen,9260,€209000,house,,4,532 m²,180 m²,1,,,20 m²,,2,,To be done up
20232576,Gent,9000,€217500,apartment,,1,,40 m²,1,,,,,,,
20209667,Gent,9000,€265000,house,,4,50 m²,148 m²,1,,,,,2,,To be done up
20235533,Antwerpen,2018,€339000,apartment,,2,,91 m²,1,,,,,,0,Good
20220602,Linkebeek,1630,€795000,villa,,3,908 m²,225 m²,1,,,30 m²,,,,As new
20228566,Sombreffe,5140,€200000,house,,2,768 m²,127 m²,1,,,,500 m²,,,
20228565,Opwijk,1745,€665000,house,,4,2150 m²,227 m²,1,,,,,4,,
20228564,Etterbeek,1040,€195000,apartment,,1,,78 m²,1,,,,,2,,Good
20218838,Deurne,2100,€189000,apartment,,2,,95 m²,1,,,,,2,,To be done up
20228560,Ham,3945,€235000,house,,3,246 m²,102 m²,1,,,,,3,,To renovate
20228557,Herentals,2200,€249000,apartment,,2,,107 m²,1,,,,,2,,Good
20228554,Beersel,1653,€600000,mixed-use-building,,8,944 m²,850 m²,1,,,,480 m²,3,,To renovate
20228551,Tollembeek,1570,€285000,house,,3,387 m²,162 m²,1,,,,,,,To be done up
20228553,Beersel,1653,€600000,house,,8,944 m²,850 m²,1,,,,480 m²,3,,To renovate
20228552,Beersel,1653,€600000,apartment-block,,8,944 m²,850 m²,1,,,,480 m²,3,,To renovate
20228545,Beringen,3583,€895000,house,,4,2588 m²,616 m²,1,,,,,4,,As new
20228544,Beringen,3582,€315000,house,,3,753 m²,135 m²,1,,,,313 m²,4,,Good
20228543,Beringen,3582,€235000,house,,2,888 m²,140 m²,1,,,,510 m²,4,,Good
20228542,Antwerpen,2100,€349000,mixed-use-building,,5,325 m²,325 m²,1,,,,55 m²,2,,To renovate
20228536,Kortrijk,8500,€162000,apartment,,2,,74 m²,1,,,,,,,Good
20228534,Charleroi,6000,€118000,apartment,,2,,71 m²,1,0,,1 m²,,2,,
20228532,Marcinelle,6001,€178000,apartment,,2,,88 m²,1,0,,25 m²,160 m²,4,,
20228533,Dampremy,6020,€118000,apartment,,2,,71 m²,1,0,,1 m²,,2,,
20228528,Tamines,5060,€360000,house,,2,410 m²,210 m²,1,0,,25 m²,280 m²,4,,
20228524,Zoersel,2980,€375000,house,,3,1038 m²,124 m²,1,,,,,4,,To renovate
20084076,Vilvoorde,1800,€430000,house,,6,,,1,,,,,2,,Good
20228521,Auderghem,1160,€295000,apartment,,1,,83 m²,1,0,,,,,,Good
20228520,Averbode,3271,€445000,house,,3,330 m²,152 m²,1,,,,,3,,As new
20228518,Kortemark,8610,€365000,penthouse,,2,,,1,,,,,,,Good
20228517,Deinze,9800,€289000,house,,3,439 m²,130 m²,1,,,,,3,,To renovate
20228516,Antwerpen,2060,€248000,apartment,,2,,87 m²,1,,,,,2,,Just renovated
20228512,De%20panne,8660,€195000,apartment,,2,,89 m²,1,,,,,,,As new
20228510,Bornem,2880,€429000,house,,3,255 m²,159 m²,1,0,,,,3,0,Just renovated
20194989,Sint-truiden,3800,,house,,,,,1,,,,,,,
20222678,Bruxelles,1020,€174500,apartment,,1,,56 m²,1,,,11 m²,,1,0,Good
20192409,Woluwe-saint-pierre,1150,€570000,apartment,,3,,130 m²,1,,,6 m²,,2,,Just renovated
11348387,Duinbergen,8301,€1198000,apartment,,2,,99 m²,1,,,,,,,Just renovated
20204487,Bruxelles,1000,€165000,kot,,1,,24 m²,1,1,,,,2,0,As new
11422992,Herzele,9550,€198800,house,,3,250 m²,125 m²,1,,,45 m²,106 m²,2,,To renovate
20205242,Saint-gilles,1060,€199000,apartment,,1,,77 m²,1,0,,,,2,0,To renovate
20207515,Aartselaar,2630,€199900,apartment,,2,,81 m²,1,,,,,,,Good
20205078,Uccle,1180,€215000,apartment,,1,,50 m²,1,,,,,2,0,To be done up
20014084,Thimeon,6230,€219900,house,,4,370 m²,183 m²,1,,,,83 m²,4,,To restore
11215511,Rixensart,1330,€220000,house,,2,474 m²,92 m²,1,,,,474 m²,3,,Good
11405259,Grace-hollogne,4460,€260000,house,,3,403 m²,90 m²,1,,,44 m²,100 m²,3,,Good
20207707,Gent,9000,€335000,apartment,,2,,92 m²,1,,,6 m²,,2,,Good
20206089,Gent,9000,€350000,apartment,,4,,150 m²,1,0,,,70 m²,2,,To renovate
20063567,Antwerpen,2020,€379900,apartment-block,,3,121 m²,150 m²,1,,,,60 m²,2,,Good
20076180,Oudenaarde,9700,€420000,house,,3,299 m²,304 m²,1,0,,18 m²,96 m²,,,As new
20085059,Mechelen,2800,€446000,house,,3,130 m²,127 m²,1,,,15 m²,30 m²,2,,Good
11263874,Limelette,1342,€480000,house,,4,1680 m²,220 m²,1,,1,15 m²,1680 m²,3,,Good
20062418,Malmedy,4960,€528000,country-cottage,,6,2600 m²,458 m²,1,0,,80 m²,1800 m²,4,,Good
11458840,Oudenaarde,9700,€625000,house,,4,2038 m²,293 m²,1,0,,,,,,Good
11479805,Uccle,1180,€649000,apartment-block,,4,251 m²,305 m²,1,,,9 m²,121 m²,2,,To renovate
20159906,Wetteren,9230,€695000,other-property,,4,1227 m²,320 m²,1,,,11 m²,42 m²,4,,Good
20207016,Nieuwpoort,8620,€720000,apartment,,2,,100 m²,1,1,,,,,,
10745797,Veltem-beisem,3020,€790000,villa,,6,1392 m²,352 m²,1,,1,,1100 m²,4,,To restore
